Stay    ;BodyType ;AircraftType ;Towable ;Arr_OwnerCie ;Arr_ExploitingCie ;Arr_Number ;Arr_Date   ;Arr_Hour ;Arr_CourrierCode ;Arr_Stop ;Dep_OwnerCie ;Dep_ExploitingCie ;Dep_Number ;Dep_Date   ;Dep_Hour ;Dep_CourrierCode ;Dep_Stop
2310008 ;3N       ;E90          ;      0 ;A5           ;AF                ;      7751 ;21/06/2016 ;08:00    ;MC               ;CFE      ;A5           ;AF                ;      7536 ;21/06/2016 ;08:40    ;MC               ;PUF
2310009 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1639 ;21/06/2016 ;17:40    ;MC               ;HAJ      ;A5           ;AF                ;      7532 ;21/06/2016 ;20:00    ;MC               ;PUF
2310010 ;MP       ;321          ;      0 ;AF           ;AF                ;      7529 ;21/06/2016 ;08:40    ;MC               ;TLS      ;AF           ;AF                ;      7518 ;21/06/2016 ;09:35    ;MC               ;TLS
2310011 ;MP       ;321          ;      0 ;AF           ;AF                ;      7523 ;21/06/2016 ;14:40    ;MC               ;TLS      ;AF           ;AF                ;      7522 ;21/06/2016 ;15:40    ;MC               ;TLS
2310012 ;MP       ;321          ;      0 ;AF           ;AF                ;      1623 ;21/06/2016 ;17:45    ;MC               ;MUC      ;AF           ;AF                ;      7524 ;21/06/2016 ;18:40    ;MC               ;TLS
2310013 ;MP       ;321          ;      0 ;AF           ;AF                ;      7525 ;21/06/2016 ;19:50    ;MC               ;TLS      ;AF           ;AF                ;      7526 ;21/06/2016 ;21:00    ;MC               ;TLS
2310014 ;GP       ;777          ;      0 ;AF           ;AF                ;       475 ;21/06/2016 ;14:15    ;LC               ;PTY      ;AF           ;AF                ;       338 ;21/06/2016 ;16:35    ;LC               ;BOS
2310015 ;GP       ;330          ;      1 ;AF           ;AF                ;       145 ;21/06/2016 ;11:30    ;LC               ;ORD      ;AF           ;AF                ;       322 ;21/06/2016 ;19:10    ;LC               ;BOS
2310016 ;GP       ;777          ;      1 ;AF           ;AF                ;       719 ;21/06/2016 ;06:05    ;LC               ;DKR      ;AF           ;AF                ;       264 ;21/06/2016 ;13:30    ;LC               ;ICN
2310017 ;GP       ;777          ;      1 ;AF           ;AF                ;       345 ;21/06/2016 ;05:40    ;LC               ;YUL      ;AF           ;AF                ;       258 ;21/06/2016 ;14:00    ;LC               ;SGN
2310018 ;GP       ;777          ;      1 ;AF           ;AF                ;       901 ;21/06/2016 ;06:00    ;LC               ;NSI      ;AF           ;AF                ;       256 ;21/06/2016 ;21:00    ;LC               ;SIN
2310019 ;GP       ;777          ;      1 ;AF           ;AF                ;       293 ;21/06/2016 ;04:30    ;LC               ;HND      ;AF           ;AF                ;       276 ;21/06/2016 ;13:55    ;LC               ;NRT
2310020 ;GP       ;777          ;      1 ;AF           ;AF                ;         9 ;21/06/2016 ;12:40    ;LC               ;JFK      ;AF           ;AF                ;       274 ;21/06/2016 ;23:30    ;LC               ;HND
2310021 ;GP       ;340          ;      1 ;AF           ;AF                ;       339 ;21/06/2016 ;06:00    ;LC               ;LFW      ;AF           ;AF                ;       378 ;21/06/2016 ;13:30    ;LC               ;DTW
2310022 ;GP       ;340          ;      0 ;AF           ;AF                ;       373 ;21/06/2016 ;06:40    ;LC               ;BKO      ;AF           ;AF                ;       368 ;21/06/2016 ;10:35    ;LC               ;CCS
2310023 ;GP       ;777          ;      0 ;AF           ;AF                ;       565 ;21/06/2016 ;19:45    ;LC               ;BEY      ;AF           ;AF                ;       382 ;21/06/2016 ;23:25    ;LC               ;PEK
2310024 ;GP       ;777          ;      0 ;AF           ;AF                ;       379 ;21/06/2016 ;08:35    ;LC               ;YVR      ;AF           ;AF                ;       342 ;21/06/2016 ;11:35    ;LC               ;YUL
2310025 ;GP       ;777          ;      0 ;AF           ;AF                ;       401 ;21/06/2016 ;11:15    ;LC               ;SCL      ;AF           ;AF                ;       344 ;21/06/2016 ;14:15    ;LC               ;YUL
2310026 ;GP       ;777          ;      1 ;AF           ;AF                ;       333 ;21/06/2016 ;09:10    ;LC               ;BOS      ;AF           ;AF                ;       356 ;21/06/2016 ;13:55    ;LC               ;YYZ
2310027 ;GP       ;777          ;      1 ;AF           ;AF                ;       349 ;21/06/2016 ;11:35    ;LC               ;YUL      ;AF           ;AF                ;       348 ;21/06/2016 ;19:10    ;LC               ;YUL
2310028 ;GP       ;777          ;      1 ;AF           ;AF                ;        85 ;21/06/2016 ;16:45    ;LC               ;SFO      ;AF           ;AF                ;       442 ;21/06/2016 ;23:35    ;LC               ;GIG
2310029 ;GP       ;777          ;      1 ;AF           ;AF                ;       275 ;21/06/2016 ;16:25    ;LC               ;NRT      ;AF           ;AF                ;       454 ;21/06/2016 ;23:30    ;LC               ;GRU
2310030 ;MP       ;320          ;      0 ;AF           ;AF                ;      1555 ;21/06/2016 ;13:15    ;MC               ;ALG      ;AF           ;AF                ;       452 ;21/06/2016 ;14:45    ;LC               ;AMM
2310031 ;GP       ;777          ;      1 ;AF           ;AF                ;       643 ;21/06/2016 ;06:15    ;LC               ;DXB      ;AF           ;AF                ;       456 ;21/06/2016 ;10:30    ;LC               ;GRU
2310032 ;GP       ;777          ;      1 ;AF           ;AF                ;        69 ;21/06/2016 ;14:15    ;LC               ;LAX      ;AF           ;AF                ;       394 ;21/06/2016 ;23:20    ;LC               ;MVD
2310033 ;GP       ;340          ;      0 ;AF           ;AF                ;       385 ;21/06/2016 ;08:00    ;LC               ;CCS      ;AF           ;AF                ;       422 ;21/06/2016 ;11:20    ;LC               ;BOG
2310034 ;GP       ;777          ;      1 ;AF           ;AF                ;       267 ;21/06/2016 ;14:10    ;LC               ;ICN      ;AF           ;AF                ;       406 ;21/06/2016 ;23:30    ;LC               ;SCL
2310035 ;GP       ;330          ;      1 ;AF           ;AF                ;       727 ;21/06/2016 ;05:40    ;LC               ;CKY      ;AF           ;AF                ;       514 ;21/06/2016 ;11:00    ;LC               ;PHC
2310036 ;GP       ;330          ;      1 ;AF           ;AF                ;       889 ;21/06/2016 ;06:20    ;LC               ;FIH      ;AF           ;AF                ;       508 ;21/06/2016 ;13:30    ;LC               ;CAI
2310037 ;GP       ;330          ;      1 ;AF           ;AF                ;       367 ;21/06/2016 ;06:10    ;LC               ;RUH      ;AF           ;AF                ;       558 ;21/06/2016 ;16:25    ;LC               ;NDJ
2310038 ;GP       ;777          ;      1 ;AF           ;AF                ;       107 ;21/06/2016 ;05:55    ;LC               ;CAN      ;AF           ;AF                ;       520 ;21/06/2016 ;13:30    ;LC               ;BSB
2310039 ;GP       ;777          ;      1 ;AF           ;AF                ;       165 ;21/06/2016 ;17:00    ;LC               ;BKK      ;AF           ;AF                ;       460 ;21/06/2016 ;23:35    ;LC               ;MRU
2310040 ;GP       ;777          ;      0 ;AF           ;AF                ;       741 ;21/06/2016 ;11:10    ;LC               ;PUJ      ;AF           ;AF                ;       480 ;21/06/2016 ;14:00    ;LC               ;LIM
2310041 ;GP       ;777          ;      0 ;AF           ;AF                ;       995 ;21/06/2016 ;05:40    ;LC               ;JNB      ;AF           ;AF                ;       566 ;21/06/2016 ;09:10    ;LC               ;BEY
